merchant_id,mcc,vertical,country,trust_score,prior_cb_rate,refund_rate,cancel_rate,website_uptime,sentiment,sales_growth_3m,payout_delay_days,reserve_percent,deposit_policy_percent,days_in_advance,booking_amount,new_merchant,shock_flag
M0502,4722,online_travel_agency,BR,60.12851289,0.021440779,0.134131584,0.007732607,0.982637549,0.220297691,0.083077456,14,6.479148957,0,66,67.36,0,0
M0516,4722,online_travel_agency,AE,78.16303062,0.028495307,0.051743937,0.297341442,0.986625742,0.524608142,-0.088666915,1,9.402695431,12.35113739,62,86.09,0,1
M0563,4722,online_travel_agency,AE,85.40617974,0.003236778,0.083457426,0.179114054,0.975366788,0.214631925,-0.116159838,1,0.699592039,0,127,47.53,0,0
M0242,4722,online_travel_agency,US,66.56826735,0.039700898,0.141237231,0.163036058,0.980157507,-0.236594768,0.305268508,1,5.630371562,19.93288699,113,64.48,0,0
M0387,4722,online_travel_agency,SG,72.48793273,0.015345621,0.132773923,0.37383092,0.991269423,-0.151010776,0.089390992,1,6.163730645,33.07511741,30,214.73,0,0
M0398,7922,event_ticketing,EU,72.87000653,0.051605536,0.006519997,0.093945666,0.987764829,0.357414167,0.126513273,0,8.029689095,27.2298953,74,46.62,0,1
M0701,5968,subscription_box,US,50.96978349,0.05748705,0.091352591,0.024836368,0.984500347,0.183228895,0.11502412,2,9.351857094,23.70302308,2,63.47,0,0
M0114,7011,hotel,BR,83.79969333,0.078764343,0.077775312,0.160449143,0.986803752,0.080996099,0.197682753,7,1.69718713,0,33,27.6,0,0
M0332,4722,online_travel_agency,AE,51.20738825,0.02101265,0.122881678,0.080198158,0.992467066,0.778987331,-0.233809806,7,13.3980386,12.80367391,88,68.42,0,0
M0687,5817,digital_services,BR,57.9880655,0.042687535,0.126118518,0.037738178,0.993077992,0.812584151,0.096814398,7,3.454664683,0,0,81.24,0,0
M0485,5968,subscription_box,CA,47.31082393,0.018360578,0.033473965,0.025804653,0.975640312,-0.225624931,0.520433708,14,4.545756259,11.9228295,0,70.22,0,0
M0097,4511,airline,IN,83.48613173,0.018390153,0.072820542,0.127917136,0.983585036,0.104812213,0.230081947,30,1.938637956,13.11771705,117,37.52,0,0
M0111,7922,event_ticketing,EU,77.24691124,0.014795231,0.049309626,0.131884327,0.978657681,-0.165439676,0.054914662,0,0.483589021,15.13090955,31,29.33,0,0
M0445,5817,digital_services,US,78.7961954,0.018676858,0.07420013,0.029576762,0.981711903,0.755304793,0.262504608,0,4.947585814,13.87017126,4,50.97,0,0
M0621,8299,education_courses,BR,88.36078458,0.002448544,0.096925402,0.183497024,0.980958615,-0.012824637,0.192808396,2,4.523489171,11.80549884,25,95.41,0,0
M0463,7011,hotel,BR,75.77697698,0.00753942,0.064376905,0.108014171,0.992217202,0.069591979,-0.045516664,1,9.247439214,17.96001681,0,97.55,0,0
M0234,5968,subscription_box,AE,77.1428948,0.011965294,0.019574933,0.215334742,0.998176518,0.422617586,0.019418462,14,7.048191954,0.727235369,7,38.03,0,0
M0301,7922,event_ticketing,IN,76.56793559,0.003409081,0.111775592,0.113594705,0.998600649,-0.348514989,0.284857735,2,4.131989618,18.30544104,81,158.86,0,0
M0438,7011,hotel,US,60.2368588,0.015262084,0.021676198,0.333423049,0.995176177,0.199208199,-0.034416049,0,4.970888332,17.14966222,38,38.91,0,0
M0222,8299,education_courses,SG,61.81930781,0.005745824,0.030510697,0.281736601,0.974216609,0.153931943,0.106298504,0,9.029845284,0,36,126.81,0,0
M0339,4121,transport_shuttle,CA,73.28846834,0.011921759,0.054387658,0.027793376,0.990340932,0.082320975,0.200202676,7,1.107639844,0,6,44.59,0,0
M0787,7011,hotel,SG,84.15531347,0.005373047,0.009548183,0.033668486,0.987511761,0.446639499,-0.066305978,2,13.2164746,5.427794064,39,34.52,0,0
M0131,5968,subscription_box,GB,69.20898575,0.025137819,0.378014024,0.024928891,0.967304639,-0.866211963,-0.017984916,0,8.809594989,8.253611169,0,80.97,0,0
M0484,4722,tour_operator,ZA,84.53926082,0.026079596,0.031333686,0.063572227,0.979134203,0.048804624,-0.088330038,2,6.529564307,1.15414184,48,67.89,0,0
M0299,4121,transport_shuttle,US,68.2422341,0.017554172,0.017893397,0.064113767,0.994013387,0.07902366,-0.202504385,1,3.689611469,26.70939303,2,51.33,0,0
M0488,4511,airline,US,92.35900002,0.06548135,0.139779122,0.038344406,0.987901019,-0.054733884,0.012920531,1,3.960157683,10.0387255,177,71.88,0,0
M0738,5968,subscription_box,AE,61.85745255,0.011947513,0.03043615,0.078923202,0.978414269,0.595890248,0.229512054,1,6.621646983,11.90664364,3,41.24,1,0
M0412,5968,subscription_box,AU,79.8549176,0.047328901,0.014380673,0.026142675,0.975712973,0.393038866,-0.098408688,1,3.218004712,10.94015063,0,48.01,0,0
M0443,4722,tour_operator,BR,63.85004961,0.023873921,0.09538753,0.104427862,0.98033761,0.189845973,0.177661781,0,2.744837637,13.16659409,75,70.61,0,0
M0148,7011,hotel,ZA,84.41186402,0.005497319,0.016121528,0.086177522,0.971578026,-0.367030753,0.158424362,7,7.050354804,22.10274563,12,75.4,0,0
M0376,7922,event_ticketing,IN,89.34900858,0.019317118,0.08204456,0.157234207,0.999,-0.104619763,0.127508749,7,4.670359218,26.89496885,61,35.37,0,0
M0270,4511,airline,AE,55.03403487,0.02181664,0.072701678,0.01247804,0.973133726,0.230653728,0.116208139,2,4.132586595,11.29188339,164,27.45,0,0
M0514,7922,event_ticketing,AE,56.74713343,0.018526695,0.058756959,0.083160102,0.983848652,-0.249979752,0.178634946,1,6.075909017,11.49955341,77,66.19,0,0
M0593,5964,retail_goods_prepay,GB,55.37526367,0.097533274,0.004557207,0.218600051,0.962898503,0.171144752,0.23255821,0,4.770955898,21.562104,10,65.92,0,0
M0134,4722,online_travel_agency,US,70.11632478,0.058909536,0.039178762,0.165825563,0.981664991,-0.342142001,0.123366844,7,7.007667175,18.91405262,75,106.6,0,0
M0662,4722,tour_operator,CA,76.21867447,0.043831177,0.023100178,0.179951571,0.973642904,0.671838578,0.118726009,7,5.941893157,3.692967413,154,43.33,0,0
M0477,4511,airline,IN,59.2768164,0.01442655,0.109653496,0.0268984,0.982854298,0.337846576,-0.195143906,7,9.140439367,22.39722961,197,82.71,0,0
M0246,8299,education_courses,AE,50.64423116,0.049160893,0.012900503,0.024784169,0.983631419,-0.152622973,0.083539142,0,5.449321488,4.363452824,29,68.84,0,0
M0450,5817,digital_services,US,70.44567288,0.027407318,0.115915206,0.037842158,0.990159986,0.118853873,0.203977783,14,7.695170291,18.79925756,13,55.19,0,0
M0477,4511,airline,IN,59.2768164,0.01442655,0.109653496,0.0268984,0.982854298,0.337846576,-0.195143906,7,9.140439367,22.39722961,144,92.25,0,0
M0031,7011,hotel,GB,70.40861187,0.010864256,0.094252326,0.151826466,0.967000279,0.293796484,-0.108647963,2,3.798605619,0,33,65.28,0,0
M0057,7011,hotel,CA,73.42780235,0.004075253,0.06560935,0.016854681,0.999,0.410409623,0.145943374,1,3.423264806,17.53276212,25,29.49,0,1
M0074,5817,digital_services,IN,95.60819412,0.063089167,0.029601879,0.066080175,0.971787617,-0.280416766,0.408512861,1,4.816002038,0,0,226.8,0,0
M0211,4121,transport_shuttle,EU,86.60661814,0.004551981,0.098707731,0.01941758,0.991665738,0.334728375,-0.142681893,2,2.358596319,10.98786468,0,96.76,0,0
M0343,5817,digital_services,IN,85.74947185,0.021684587,0.220978023,0.026211226,0.982708267,-0.170574934,0.206860052,1,7.696776236,11.23097481,1,19.39,0,0
M0677,5968,subscription_box,SG,68.59394062,0.038516577,0.132876007,0.168204318,0.990610525,0.417239523,-0.130005884,30,10.74740588,0,6,109.57,0,1
M0126,7922,event_ticketing,ZA,75.62440679,0.012946728,0.167843955,0.075898001,0.999,-0.373348336,0.138230961,1,7.123099262,1.62826126,64,50.61,0,0
M0006,7011,hotel,EU,61.80907908,0.002433667,0.128179827,0.045779359,0.99167223,-0.105509412,0.433155251,0,3.860178849,0,60,47.89,0,0
M0457,7011,hotel,CA,69.16858923,0.023385435,0.216220899,0.021642562,0.976293456,0.386227681,0.272804289,1,7.933741424,5.18757093,35,47.85,0,0
M0230,5817,digital_services,AU,79.30509641,0.006666627,0.091764669,0.059210397,0.992805029,0.240102455,0.278470926,0,12.00392075,0,6,74.09,0,0
M0567,4722,tour_operator,CA,81.62918344,0.00438318,0.123107986,0.211208878,0.989533895,0.30017688,0.378778093,2,5.594773368,10.53810132,84,46.95,0,0
M0734,8299,education_courses,BR,61.3486238,0.014708306,0.085922483,0.015687075,0.981848629,-0.170817327,-0.023935934,2,3.188132451,23.72122186,37,16.83,0,0
M0646,4722,tour_operator,BR,61.77247978,0.03206261,0.164364929,0.085220542,0.986459351,0.26795446,-0.107703411,14,5.653477277,19.94264544,122,161.88,0,0
M0448,7011,hotel,CA,63.42224093,0.025349852,0.077753178,0.120369532,0.996632638,0.041164189,0.061226269,7,11.18711855,7.432575604,17,81.34,0,0
M0792,8299,education_courses,CA,71.7744924,0.005905432,0.215257136,0.030128349,0.987572004,-0.003261636,0.030240981,1,4.051002924,32.97619008,27,69.37,0,0
M0109,8299,education_courses,US,57.07402635,0.012938032,0.126580184,0.110977863,0.992580217,-0.079516601,-0.036070739,7,5.345557459,15.2333653,31,60.7,0,0
M0152,5817,digital_services,AE,89.78323024,0.076246185,0.089511966,0.226715258,0.992189466,0.039950578,-0.01027994,14,6.359247937,12.48540636,1,82.16,0,0
M0391,5817,digital_services,US,51.52374125,0.02119342,0.131963451,0.049050645,0.997519976,-0.112609679,0.16667912,7,4.510902239,8.945657609,4,22.44,0,0
M0606,5964,retail_goods_prepay,CA,86.65196031,0.035876016,0.063083621,0.033200014,0.989503708,0.201879777,0.08147627,7,0.223623617,19.16678882,0,10.84,0,0
M0662,4722,tour_operator,CA,76.21867447,0.043831177,0.023100178,0.179951571,0.973642904,0.671838578,0.118726009,7,5.941893157,3.692967413,194,67.57,0,0
M0571,4722,online_travel_agency,US,58.48660561,0.037243895,0.162466264,0.113533917,0.985277666,-0.05242891,-0.054616914,14,7.375189573,20.40247308,125,21.04,0,0
M0130,4121,transport_shuttle,AE,58.06369963,0.036118565,0.103352847,0.12190539,0.998657924,0.041280471,-0.04207329,7,1.38448929,15.97353562,5,138.77,0,0
M0573,4722,online_travel_agency,GB,94.38418731,0.015858086,0.073368815,0.135292138,0.988900966,0.398768163,-0.114624249,1,3.950997523,15.57832563,89,25.67,0,0
M0524,5964,retail_goods_prepay,SG,66.66399755,0.017990724,0.104063622,0.1514049,0.970619942,0.9,-0.055795848,2,5.181107382,27.20988333,17,58.92,0,0
M0623,7922,event_ticketing,GB,56.62724335,0.00686201,0.146076226,0.142801227,0.988261844,-0.146202175,0.040373659,14,9.110691861,6.452967146,71,39.07,0,0
M0071,4722,tour_operator,AE,67.52867079,0.008596944,0.029752865,0.204072116,0.995403492,0.423514891,-0.126774182,7,1.646050709,1.576314482,166,61.22,0,0
M0339,4121,transport_shuttle,CA,73.28846834,0.011921759,0.054387658,0.027793376,0.990340932,0.082320975,0.200202676,7,1.107639844,0,4,83.07,0,0
M0737,5964,retail_goods_prepay,AU,76.99703845,0.042724409,0.14054172,0.148549455,0.985724372,-0.207067607,-0.062656459,14,6.836571513,5.484627327,11,348,0,0
M0724,4511,airline,IN,84.57731453,0.014042818,0.160010845,0.330216206,0.985363218,-0.03542361,0.195414951,30,2.387028453,0,180,84.21,0,0
M0381,5817,digital_services,IN,61.43923157,0.008319503,0.054283535,0.209109327,0.988917754,0.249176139,0.072815478,1,9.54203987,0,4,54.51,0,0
M0195,7922,event_ticketing,CA,79.37582594,0.00867648,0.113914046,0.158345639,0.986348463,0.029993298,0.103738258,2,0,13.78923389,41,43.35,0,0
M0014,4722,tour_operator,BR,51.7827043,0.014252333,0.033047403,0.014449237,0.975994834,-0.477114719,0.154368098,2,7.657364945,12.60032669,66,44.22,0,0
M0199,5964,retail_goods_prepay,EU,74.61038362,0.076594887,0.086165225,0.301544986,0.981127923,0.155618346,0.116397223,2,9.114112549,8.246758144,13,99.98,0,0
M0053,4511,airline,CA,65.93265434,0.068877736,0.113824893,0.159499262,0.979830723,-0.314999407,0.02640749,0,4.847310785,9.311161705,118,60.74,0,0
M0042,4722,tour_operator,AE,41.40938569,0.009595899,0.027384365,0.059961999,0.996263627,0.17208491,0.090543823,0,8.945222917,7.716594033,2,30.48,1,0
M0567,4722,tour_operator,CA,81.62918344,0.00438318,0.123107986,0.211208878,0.989533895,0.30017688,0.378778093,2,5.594773368,10.53810132,102,79.68,0,0
M0671,5968,subscription_box,EU,66.8383901,0.030970905,0.069762364,0.17110713,0.989052578,-0.022584005,-0.019970347,0,6.628577777,5.445797014,6,183.77,0,0
M0225,4722,online_travel_agency,AU,59.2575955,0.038577076,0.024307851,0.038654671,0.988440352,0.431041988,0.090399295,0,3.938820976,5.114739173,50,33.7,0,0
M0343,5817,digital_services,IN,85.74947185,0.021684587,0.220978023,0.026211226,0.982708267,-0.170574934,0.206860052,1,7.696776236,11.23097481,2,77.5,0,1
M0494,5968,subscription_box,SG,76.25984177,0.058040386,0.046925532,0.269273432,0.994298718,0.292441625,-0.064824364,0,4.686848717,20.8526652,9,53.51,0,0
M0028,5817,digital_services,EU,67.52679486,0.043602344,0.159068862,0.125729809,0.989343593,-0.300196655,0.275397933,0,9.329885525,12.47979885,1,43.32,0,0
M0329,5964,retail_goods_prepay,SG,78.24896213,0.005924103,0.006689682,0.169870888,0.979520077,0.61199822,-0.05897572,2,5.578585739,13.47406886,9,139.76,0,0
M0714,4722,online_travel_agency,EU,56.48720521,0.009607744,0.172136918,0.102153746,0.9874499,0.266668062,0.016261871,14,0,0,0,63.55,1,0
M0708,4722,tour_operator,AU,56.52009617,0.003387692,0.04904438,0.069593991,0.99251501,0.163937364,0.165171349,0,3.93905857,13.65961428,186,52.45,1,0
M0148,7011,hotel,ZA,84.41186402,0.005497319,0.016121528,0.086177522,0.971578026,-0.367030753,0.158424362,7,7.050354804,22.10274563,61,54.27,0,0
M0306,7922,event_ticketing,SG,67.0771863,0.060829068,0.011026754,0.049590812,0.997014338,-0.353331788,0.037227659,1,5.470651398,0,40,40.05,0,1
M0468,5968,subscription_box,SG,81.67468883,0.010178259,0.079580312,0.080117812,0.989409134,0.220193916,0.012181082,2,4.696109525,12.23387597,3,55.53,0,0
M0299,4121,transport_shuttle,US,68.2422341,0.017554172,0.017893397,0.064113767,0.994013387,0.07902366,-0.202504385,1,3.689611469,26.70939303,0,448.6,0,0
M0680,5964,retail_goods_prepay,GB,66.17294679,0.013715026,0.019122893,0.067741104,0.971650369,0.762935945,0.034703802,7,3.501685012,1.990089757,11,63.6,0,0
M0755,7011,hotel,AU,58.71430775,0.027806126,0.077207389,0.107441454,0.959472341,0.464195888,0.251666643,7,5.078031078,3.865331026,29,44.16,0,0
M0018,5968,subscription_box,IN,71.57639059,0.038553016,0.026352282,0.227234244,0.98947725,-0.107154696,-0.305163701,7,5.766499734,23.25058866,0,113.67,0,0
M0334,8299,education_courses,CA,63.72408988,0.02080168,0.091143025,0.125382827,0.986000719,0.64598592,-0.021213564,1,7.149403431,6.627222142,21,40.54,0,0
M0236,7011,hotel,IN,55.78686906,0.036768832,0.034044652,0.150604197,0.999,-0.033365174,0.23607645,2,8.72182313,0,41,27.84,0,0
M0301,7922,event_ticketing,IN,76.56793559,0.003409081,0.111775592,0.113594705,0.998600649,-0.348514989,0.284857735,2,4.131989618,18.30544104,70,32.17,0,0
M0647,5817,digital_services,SG,88.26991649,0.007164444,0.289808519,0.107900214,0.989519646,0.705936585,0.104882076,14,9.651877791,18.79652709,0,94.06,0,0
M0223,5968,subscription_box,AU,98,0.040235896,0.043675608,0.028199026,0.997867119,0.170100978,-0.045554037,7,9.450942686,3.032177754,2,56.61,0,0
M0075,5817,digital_services,CA,61.14582368,0.021266148,0.19911474,0.084837044,0.966602558,0.4685555,0.021427459,1,10.39116319,7.034304748,0,126.76,0,0
M0490,4722,online_travel_agency,CA,72.72660239,0.066472333,0.060429596,0.216251921,0.984897398,0.425509166,-0.09263248,2,9.399903733,11.32984598,101,163.92,0,0
M0283,4722,tour_operator,AE,78.13891503,0.01180528,0.112959599,0.034814733,0.978651705,0.510774098,0.097948563,2,4.894593053,0.901985927,69,76.14,0,0
M0074,5817,digital_services,IN,95.60819412,0.063089167,0.029601879,0.066080175,0.971787617,-0.280416766,0.408512861,1,4.816002038,0,0,32.5,0,0
M0079,4722,tour_operator,BR,53.19310681,0.021009787,0.098820341,0.156642554,0.995457937,0.343581948,-0.253323548,0,7.549124123,2.491887223,81,17.01,0,0
M0568,7011,hotel,AU,85.62070956,0.035770209,0.043021254,0.265188697,0.976483068,-0.092470658,0.088209547,0,4.913877744,3.791546065,40,274.55,0,0
M0770,7011,hotel,GB,63.42579941,0.061048948,0.009363979,0.043034961,0.996513058,0.420196207,0.281007882,7,9.715990185,8.941603383,39,21.85,0,0
M0322,4511,airline,ZA,55.90459169,0.00721975,0.113167237,0.051063424,0.979123816,-0.075267439,-0.065257498,1,2.427529989,20.42605563,77,121.42,0,0
M0602,4511,airline,AE,53.49098006,0.030052322,0.045294856,0.093883936,0.983097182,0.47142183,0.063738405,0,4.956837196,11.51096576,171,36.3,0,0
M0473,5968,subscription_box,GB,84.57554311,0.014829436,0.268810335,0.18505262,0.998124711,-0.027520625,0.220372366,0,5.805810651,0,9,55.66,0,0
M0638,7922,event_ticketing,ZA,70.74374936,0.090888584,0.039403699,0.107351693,0.992693842,-0.390888211,0.218334173,0,5.459815186,15.71533907,117,33.06,0,0
M0116,7011,hotel,IN,65.61590116,0.012279215,0.007257859,0.283079523,0.983315937,0.287508305,-0.094919381,1,6.032703258,0.214464895,7,33.46,0,0
M0663,7011,hotel,US,92.01203251,0.016776855,0.014476288,0.07869094,0.972205668,0.371632877,-0.202313584,2,6.581830854,5.051228489,39,95.5,0,0
M0150,5968,subscription_box,US,66.19161992,0.00024505,0.113341961,0.224944355,0.998457203,0.483452211,0.153399241,0,6.604276245,15.39478237,0,170.29,0,0
M0165,4722,online_travel_agency,IN,79.23635498,0.046780918,0.108502153,0.188298878,0.977251466,0.141744523,0.099115859,30,0,24.16947609,49,76.84,0,0
M0457,7011,hotel,CA,69.16858923,0.023385435,0.216220899,0.021642562,0.976293456,0.386227681,0.272804289,1,7.933741424,5.18757093,38,121.42,0,0
M0428,4722,online_travel_agency,IN,67.88286398,0.022902539,0.066056582,0.089972163,0.980661349,0.298042736,0.223867646,14,5.627807416,0,145,72.33,0,0
M0487,4511,airline,US,60.60782857,0.018306175,0.1170835,0.178267764,0.981209762,0.373132017,-0.103856724,14,7.941797715,0,0,52.41,0,0
M0546,8299,education_courses,IN,83.28900446,0.056316513,0.080822928,0.028750937,0.984788817,0.370767559,-0.153732672,14,8.307542276,12.50744261,20,72.33,0,0
M0535,7922,event_ticketing,CA,47.41824095,0.024348186,0.152130562,0.195843714,0.987027957,0.166975943,0.164604975,14,8.521907785,18.97074832,89,69.27,0,0
M0141,4722,online_travel_agency,US,71.79700115,0.001015771,0.00125298,0.351747117,0.982118282,-0.207893684,-0.085978261,2,9.443320175,4.792435421,117,96.19,0,0
M0125,8299,education_courses,SG,84.12772402,0.014671008,0.093310267,0.138334929,0.97592408,0.256341254,-0.019217029,1,1.417292201,20.63400282,40,37.28,0,0
M0705,5968,subscription_box,SG,83.26857632,0.019244992,0.058375499,0.116706743,0.98501973,0.499623044,-0.047916051,1,3.426645772,12.53265769,3,89.99,0,0
M0597,7922,event_ticketing,EU,67.56082719,0.003762611,0.188987962,0.038737246,0.986242769,0.158624833,-0.098922893,0,1.887955294,2.870756491,0,160.99,0,0
M0352,4511,airline,IN,69.62108464,0.031310937,0.110651168,0.0714362,0.994527687,-0.023980251,-0.094250038,2,9.652986791,7.032861429,175,152.42,1,0
M0523,7011,hotel,ZA,66.20106423,0.002790332,0.065805579,0.045717796,0.999,0.246549497,0.173075721,30,5.571470385,5.181624046,25,34.47,0,0
M0546,8299,education_courses,IN,83.28900446,0.056316513,0.080822928,0.028750937,0.984788817,0.370767559,-0.153732672,14,8.307542276,12.50744261,40,57.53,0,0
M0180,7922,event_ticketing,AE,78.01578364,0.004894134,0.173779719,0.161843116,0.966837129,-0.344726847,0.066364567,1,11.66660136,19.83472603,80,131.54,0,0
M0624,5817,digital_services,EU,63.21916631,0.012151972,0.045716641,0.026771208,0.994763112,0.42959995,-0.068402814,2,3.999649282,21.69761944,5,43.29,0,0
M0579,4511,airline,AU,50.98304165,0.009477846,0.055763527,0.102557832,0.989115473,0.537946227,0.189075149,2,7.707038457,13.52384584,102,44.92,0,0
M0758,5817,digital_services,US,61.13101161,0.022989301,0.016732363,0.272856433,0.982623444,-0.303215825,-0.082230787,14,6.641762846,22.20271642,0,50.59,0,0
M0731,4511,airline,US,68.61720205,0.028155326,0.123631453,0.289876706,0.983209863,0.516876213,0.003399925,0,8.453818701,8.91704706,172,32.91,0,0
M0367,5968,subscription_box,ZA,56.32664159,0.001080571,0.188059889,0.090224966,0.97345294,-0.03475147,-0.054048086,30,8.160468407,21.11560191,7,67.45,0,0
M0706,7922,event_ticketing,US,61.05522827,0.028933285,0.105840196,0.051883751,0.985732176,-0.151394756,-0.201934433,1,8.188893595,10.01364195,57,82.13,0,0
M0788,5968,subscription_box,GB,52.16164899,0.007221573,0.153842949,0.045409845,0.989746927,-0.174040921,-0.159762718,14,7.772738296,13.44779296,5,27.25,0,0
M0432,4511,airline,EU,54.71532193,0.01598672,0.012764436,0.165546137,0.98729818,-0.077442679,0.097982985,2,0,3.788492597,210,46.46,0,0
M0605,5817,digital_services,EU,56.76631808,0.050611046,0.015924854,0.033558746,0.990967892,0.11166442,-0.020585376,1,3.435879903,12.63400475,0,50.49,0,0
M0069,4722,online_travel_agency,IN,78.07421703,0.018344067,0.053763003,0.031760002,0.991925582,0.154595481,-0.105149759,1,11.53643023,0,3,34.83,0,0
M0430,4722,online_travel_agency,SG,80.70292905,0.09564058,0.158180277,0.29476191,0.989416854,0.191967004,0.026433881,0,5.847040998,8.053277209,103,174.68,0,1
M0121,5817,digital_services,ZA,57.14585854,0.060047996,0.016590796,0.229103852,0.999,0.176789206,0.059445772,7,5.535139339,0,2,141.14,0,0
M0465,4511,airline,AE,71.93643512,0.002361926,0.113076377,0.110894452,0.978709456,-0.01729888,0.127818622,2,7.133861845,8.068488107,121,107.8,0,0
M0148,7011,hotel,ZA,84.41186402,0.005497319,0.016121528,0.086177522,0.971578026,-0.367030753,0.158424362,7,7.050354804,22.10274563,21,34.68,0,0
M0410,8299,education_courses,IN,68.57505578,0.020290159,0.093950345,0.108320984,0.989920899,0.3823267,0.021115998,1,6.219963395,21.65948103,32,127.02,0,0
M0354,5964,retail_goods_prepay,IN,68.83905124,0.016913981,0.068704113,0.216149599,0.999,-0.035990533,0.034017179,1,7.783438406,0,11,138.91,0,0
M0470,4722,online_travel_agency,IN,66.5977424,0.040213716,0.10093887,0.173140722,0.973992333,-0.089682901,-0.165729527,2,6.330683309,10.62162526,91,32.91,0,0
M0261,4722,online_travel_agency,EU,52.90798912,0.056841263,0.061640059,0.173720494,0.972833671,0.045582996,0.176455562,14,8.605326529,0,82,48.52,0,0
M0159,5968,subscription_box,ZA,75.4855213,0.001385032,0.041281243,0.10962117,0.978230299,0.175899746,-0.047538382,7,12.79026717,12.04386468,10,80.38,0,0
M0481,4511,airline,AU,71.55131341,0.001077454,0.043434286,0.028117346,0.980543851,-0.235018462,-0.082881921,2,11.13849866,25.00506852,146,44.94,0,0
M0504,5817,digital_services,CA,70.99701452,0.030785475,0.045994941,0.119390919,0.997777072,0.046840637,0.02360337,0,6.932925112,0,8,46.75,0,0
M0247,5964,retail_goods_prepay,IN,73.63908523,0.008340961,0.009975859,0.128102079,0.986028223,0.179925405,-0.207080554,2,4.828005211,0,18,22.85,0,0
M0714,4722,online_travel_agency,EU,56.48720521,0.009607744,0.172136918,0.102153746,0.9874499,0.266668062,0.016261871,14,0,0,64,41.67,1,0
M0330,7922,event_ticketing,IN,84.3128779,0.011085834,0.029755314,0.046656194,0.99092028,-0.303786974,0.294690656,7,5.950616883,22.90208769,38,87.36,0,0
M0714,4722,online_travel_agency,EU,56.48720521,0.009607744,0.172136918,0.102153746,0.9874499,0.266668062,0.016261871,14,0,0,68,72.54,1,0
M0091,4121,transport_shuttle,ZA,67.39975842,0.034694564,0.097956469,0.041202306,0.980791091,0.009930281,-0.044839117,14,4.905720309,0,2,111.01,0,0
M0318,5817,digital_services,BR,63.04680935,0.021034154,0.246108427,0.020393851,0.982141419,0.274246053,0.004240929,30,6.969062249,10.6419085,10,20.74,0,0
M0200,5817,digital_services,SG,54.51214486,0.002816299,0.11550406,0.011328823,0.969597058,0.408499207,0.169395729,2,2.013812786,6.766104425,0,65.83,0,0
M0400,7922,event_ticketing,SG,77.40481242,0.019438862,0.031947953,0.082355268,0.999,0.300300532,0.064496387,1,3.313949853,1.910116915,46,41.26,0,0
M0123,7011,hotel,CA,70.70439785,0.029285251,0.068334929,0.182126588,0.984538283,-0.031211866,0.0384027,7,5.018885123,11.13101627,26,81.74,0,0
M0168,7922,event_ticketing,SG,47.00548906,0.015965146,0.113080479,0.084927901,0.993713964,0.051913145,-0.248760719,2,7.467050091,6.018612334,67,30.93,1,0
M0303,8299,education_courses,BR,72.91305401,0.015794653,0.086736094,0.085163908,0.989431628,-0.290457903,0.117716955,2,4.156341484,18.64019111,62,15.57,0,0
M0144,4722,tour_operator,AE,59.47770461,0.032303474,0.215042511,0.248874599,0.966701566,0.173263328,0.060367268,1,7.32236622,0,220,30.57,0,0
M0189,8299,education_courses,BR,78.93805829,0.067855705,0.044455996,0.188209106,0.982695865,-0.388004513,-0.020341438,1,7.891990095,21.70853355,30,79.73,0,0
M0387,4722,online_travel_agency,SG,72.48793273,0.015345621,0.132773923,0.37383092,0.991269423,-0.151010776,0.089390992,1,6.163730645,33.07511741,43,74.03,0,0
M0388,5964,retail_goods_prepay,ZA,87.61438088,0.02753527,0.021463216,0.122726975,0.999,0.274447917,-0.026375236,7,7.561024402,5.720842583,8,72.33,0,0
M0016,5817,digital_services,AE,53.08976127,0.018215796,0.046344149,0.310345813,0.982173716,-0.356101802,0.254632461,7,4.468971379,5.522285746,1,119.73,0,0
M0418,4722,online_travel_agency,AE,80.51357725,0.050179115,0.205631512,0.126009149,0.995278983,-0.107803066,0.055769782,14,6.6054428,23.30349196,146,102.01,0,0
M0018,5968,subscription_box,IN,71.57639059,0.038553016,0.026352282,0.227234244,0.98947725,-0.107154696,-0.305163701,7,5.766499734,23.25058866,0,78.99,0,0
M0147,7011,hotel,EU,73.72571777,0.019763274,0.275553397,0.128134844,0.987772701,-0.10420102,-0.21900386,1,8.394937869,22.23311416,1,15.76,0,0
M0232,5968,subscription_box,ZA,68.61026454,0.030706145,0.144318284,0.130169347,0.972224355,-0.021001459,0.07009504,30,8.822896794,15.8865557,1,13.96,0,0
M0768,4722,online_travel_agency,AE,80.07678547,0.019390694,0.136703939,0.16344278,0.993026312,0.100713966,-0.165585269,7,4.266808605,0,153,14.98,0,0
M0378,4722,tour_operator,ZA,61.30411723,0.034305773,0.001186832,0.028338991,0.997062482,-0.092100075,0.108783077,0,3.532014169,20.12262481,32,29.63,0,0
M0013,5964,retail_goods_prepay,AE,68.5426159,0.010313034,0.107667349,0.248127183,0.998284883,0.479387586,-0.16303195,1,4.162164495,0,16,24.44,0,0
M0383,5817,digital_services,BR,66.49892012,0.014193436,0.150535857,0.135985477,0.975177395,0.403593001,-0.17299201,2,6.146896473,17.77642417,4,12.43,1,1
M0185,4722,online_travel_agency,BR,67.89213112,0.037643373,0.041848731,0.040838731,0.988059941,0.008941946,-0.088557564,0,7.423768246,9.814278359,9,38.39,0,0
